#Org.,Prog.,Econ.,Denominación,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales
33.0,3244.0,22750.0,Limpieza de Colegios Públicos.Control de Calidad,33.0,3.0,2.0,47500.0
33.0,9202.0,11000.0,Servicios Generales Retribuciones básicas,33.0,9.0,1.0,15862.28
33.0,9202.0,11001.0,Servicios Generales Retribuciones complementarias,33.0,9.0,1.0,39561.37
33.0,9202.0,12000.0,Servicios Generales Sueldos del Grupo A1,33.0,9.0,1.0,1242.14
33.0,9202.0,12001.0,Servicios Generales Sueldos del Grupo A2,33.0,9.0,1.0,14499.78
33.0,9202.0,12003.0,Sueldos del Grupo C1,33.0,9.0,1.0,403.21
33.0,9202.0,12004.0,Sueldos del Grupo C2,33.0,9.0,1.0,1006.74
33.0,9202.0,12005.0,Sueldos del Grupo E,33.0,9.0,1.0,9214.28
33.0,9202.0,12006.0,Trienios,33.0,9.0,1.0,3534.72
33.0,9202.0,12100.0,Complemento de destino,33.0,9.0,1.0,14026.95
33.0,9202.0,12101.0,Complemento específico,33.0,9.0,1.0,30354.62
33.0,9202.0,13000.0,Retribuciones básicas,33.0,9.0,1.0,984846.33
33.0,9202.0,13002.0,Otras remuneraciones,33.0,9.0,1.0,67935.8
33.0,9202.0,13100.0,Servicios Generales Laboral Temporal,33.0,9.0,1.0,86999.28
33.0,9202.0,13102.0,Servicios Generales Otras remuneraciones,33.0,9.0,1.0,4561.76
33.0,9202.0,16000.0,Servicios Generales Seguridad Social,33.0,9.0,1.0,387576.2
33.0,9202.0,21300.0,"Maquinaria, instalaciones técnicas y utillaje",33.0,9.0,2.0,30000.0
33.0,9202.0,21400.0,Elementos de transporte,33.0,9.0,2.0,162725.85
33.0,9202.0,22101.0,Servicios Generales Agua,33.0,9.0,2.0,1164621.19
33.0,9202.0,22103.0,Combustibles y carburantes,33.0,9.0,2.0,481102.24
33.0,9202.0,22199.0,Otros suministros,33.0,9.0,2.0,9700.0
33.0,9202.0,22605.0,Servicios Generales Gastos de comunidad de propietarios,33.0,9.0,2.0,14520.0
33.0,9202.0,22799.0,Servicios Generales Otros trabajos realizados por otras empresas y profesionales,33.0,9.0,2.0,50579.12
33.0,9228.0,13000.0,Retribuciones básicas,33.0,9.0,1.0,314399.65
33.0,9228.0,13002.0,Otras remuneraciones,33.0,9.0,1.0,16902.45
33.0,9228.0,13100.0,Mantenimiento y Limpieza de Edificios Municipales Laboral Temporal,33.0,9.0,1.0,33959.75
33.0,9228.0,13102.0,Mantenimiento y Limpieza de Edificios Municipales Otras remuneraciones,33.0,9.0,1.0,1275.65
33.0,9228.0,16000.0,Mantenimiento y Limpieza de Edificios Municipales Seguridad Social,33.0,9.0,1.0,127343.51
33.0,9228.0,21300.0,"Mantenimiento y Limpieza de Edificios Municipales.Maquinaria, instalaciones técnicas y utillaje",33.0,9.0,2.0,
33.0,9228.0,22000.0,Mantenimiento y Limpieza de Edificios Municipales.Ordinario no inventariable,33.0,9.0,2.0,
33.0,9228.0,22100.0,Energía eléctrica,33.0,9.0,2.0,3258745.18
33.0,9228.0,22101.0,Agua,33.0,9.0,2.0,655521.53
33.0,9228.0,22102.0,Gas,33.0,9.0,2.0,814471.56
33.0,9228.0,22103.0,Combustibles y carburantes,33.0,9.0,2.0,60797.84
33.0,9228.0,22700.0,Limpieza y Aseo,33.0,9.0,2.0,2956976.54
33.0,9228.0,22799.0,Otros trabajos realizados por otras empresas y profesionales,33.0,9.0,2.0,1871537.5
33.0,9228.0,63202.0,Remodelación de edificios,33.0,9.0,6.0,500000.0
33.0,9262.0,13000.0,Infraestructuras para las Nuevas Tecnologías Retribuciones básicas,33.0,9.0,1.0,142323.98
33.0,9262.0,13002.0,Infraestructuras para las Nuevas Tecnologías Otras remuneraciones,33.0,9.0,1.0,3967.24
33.0,9262.0,13100.0,Infraestructuras para las Nuevas Tecnologías Laboral Temporal,33.0,9.0,1.0,32031.74
33.0,9262.0,13102.0,Infraestructuras para las Nuevas Tecnologías Otras remuneraciones,33.0,9.0,1.0,1219.8
33.0,9262.0,16000.0,Infraestructuras para las Nuevas Tecnologías Seguridad Social,33.0,9.0,1.0,56114.61
33.0,9262.0,22002.0,"Infraestructuras para las Nuevas Tecnologías Material, informático no inventariable",33.0,9.0,2.0,262054.55
33.0,9262.0,22799.0,Infraestructuras para las Nuevas Tecnologías Otros trabajos realizados por otras empresas y profesionales,33.0,9.0,2.0,224445.0
33.0,9262.0,62329.0,"Infraestructuras para las Nuevas Tecnologías Sistemas, maquinaria e instalaciones electrónicas",33.0,9.0,6.0,50000.0
33.0,9262.0,62602.0,Infraestructuras para las Nuevas Tecnologías Equipos ofimáticos,33.0,9.0,6.0,100000.0
33.0,9262.0,62603.0,Infraestructuras para las Nuevas Tecnologías Sistema para Backup/Almacenamiento,33.0,9.0,6.0,210540.0
35.0,4411.0,12001.0,Transportes y Movilidad Urbana Sueldos del Grupo A2,35.0,4.0,1.0,13425.72
35.0,4411.0,12006.0,Transportes y Movilidad Urbana Trienios,35.0,4.0,1.0,2433.9
35.0,4411.0,12100.0,Transportes y Movilidad Urbana Complemento de destino,35.0,4.0,1.0,7137.76
35.0,4411.0,12101.0,Transportes y Movilidad Urbana Complemento específico,35.0,4.0,1.0,15486.66
35.0,4411.0,16000.0,Transportes y Movilidad Urbana Seguridad Social,35.0,4.0,1.0,9948.12
35.0,4411.0,22000.0,Ordinario no inventariable,35.0,4.0,2.0,2000.0
35.0,4411.0,22002.0,"Material, informático no inventariable",35.0,4.0,2.0,500.0
35.0,4411.0,22602.0,Publicidad y propaganda,35.0,4.0,2.0,2000.0
35.0,4411.0,22706.0,Estudios y trabajos técnicos,35.0,4.0,2.0,50000.0
35.0,4411.0,46700.0,Consorcio Regional de Transportes de Madrid,35.0,4.0,4.0,660698.98
35.0,4411.0,48905.0,Otras transferencias,35.0,4.0,4.0,4000.0
35.0,9331.0,12000.0,Patrimonio Sueldos del Grupo A1,35.0,9.0,1.0,1242.14
35.0,9331.0,12003.0,Patrimonio Sueldos del Grupo C1,35.0,9.0,1.0,10080.28
35.0,9331.0,12004.0,Patrimonio Sueldos del Grupo C2,35.0,9.0,1.0,8389.5
35.0,9331.0,12006.0,Patrimonio Trienios,35.0,9.0,1.0,4347.7
35.0,9331.0,12100.0,Patrimonio Complemento de destino,35.0,9.0,1.0,10450.08
35.0,9331.0,12101.0,Patrimonio Complemento específico,35.0,9.0,1.0,22048.88
35.0,9331.0,13000.0,Patrimonio Retribuciones básicas,35.0,9.0,1.0,137261.05
35.0,9331.0,13002.0,Patrimonio Otras remuneraciones,35.0,9.0,1.0,20604.82
35.0,9331.0,13100.0,Patrimonio Laboral Temporal,35.0,9.0,1.0,23639.6
35.0,9331.0,13102.0,Patrimonio Otras remuneraciones,35.0,9.0,1.0,1223.96
35.0,9331.0,16000.0,Patrimonio Seguridad Social,35.0,9.0,1.0,72312.95
35.0,9331.0,21200.0,Patrimonio Edificios y otras construcciones,35.0,9.0,2.0,25000.0
35.0,9331.0,22000.0,Ordinario no inventariable,35.0,9.0,2.0,1500.0
35.0,9331.0,22001.0,"Prensa, revistas, libros y otras publicaciones",35.0,9.0,2.0,500.0
35.0,9331.0,22604.0,"Jurídicos, contenciosos",35.0,9.0,2.0,72000.0
35.0,9331.0,22605.0,Gastos de comunidad de propietarios,35.0,9.0,2.0,40000.0
35.0,9331.0,22706.0,Estudios y trabajos técnicos,35.0,9.0,2.0,6000.0
